formatted_date,adjclose
2019-07-10,264.860107421875
2019-07-11,265.3913879394531
2019-07-12,266.6953125
2019-07-15,266.7629699707031
2019-07-16,265.89361572265625
2019-07-17,264.0970153808594
2019-07-18,265.06298828125
2019-07-19,263.6430969238281
2019-07-22,264.28057861328125
2019-07-23,266.0964660644531
2019-07-24,267.3232116699219
2019-07-25,266.01922607421875
2019-07-26,267.9220275878906
2019-07-29,267.4391174316406
2019-07-30,266.79193115234375
2019-07-31,263.7686767578125
2019-08-01,261.5567626953125
2019-08-02,259.6441955566406
2019-08-05,251.98463439941406
2019-08-06,255.23004150390625
2019-08-07,255.40396118164062
2019-08-08,260.387939453125
2019-08-09,258.5721435546875
2019-08-12,255.5391387939453
2019-08-13,259.4993591308594
2019-08-14,251.6852264404297
2019-08-15,252.477294921875
2019-08-16,256.1766357421875
2019-08-19,259.32550048828125
2019-08-20,257.31640625
2019-08-21,259.4027404785156
2019-08-22,259.3061828613281
2019-08-23,252.65115356445312
2019-08-26,255.45225524902344
2019-08-27,254.44769287109375
2019-08-28,256.2153015136719
2019-08-29,259.54766845703125
2019-08-30,259.44140625
2019-09-03,258.002197265625
2019-09-04,260.7647399902344
2019-09-05,264.2130126953125
